Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,1st_sem_perf_ratio,2nd_sem_perf_ratio,grade_diff,Failed units ratio,Credit utilization,Financial stress,Late_enrollment,Parental_influence,Course_Dropout_prob,Course_Enrolled_prob,Course_Graduate_prob,Application mode_Dropout_prob,Application mode_Enrolled_prob,Application mode_Graduate_prob,Previous qualification_Dropout_prob,Previous qualification_Enrolled_prob,Previous qualification_Graduate_prob
1,1,6,7,1,1,1,13,14,8,4,1,0,0,1,1,1,20,0,0,5,6,5,14.0,0,0,5,7,5,13.8,0,8.9,1.4,3.51,Graduate,1.0,1.0,-0.1999999999999993,0.0,0.0,0,0,-1.898462781296491,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,5,7,1,1,1,1,14,10,10,1,0,0,1,1,0,20,0,0,5,10,3,13.333333333333334,0,0,5,11,5,13.571428571428571,0,12.4,0.5,1.79,Graduate,0.6,1.0,0.23809523809523725,0.4,0.0,0,0,-7.891825096999128,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,6,1,12,1,3,1,3,6,0,0,0,1,1,0,25,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,0.0,1.0,0.0,0,1,-18.453289243229474,0.26706231454005935,0.22255192878338279,0.5103857566765578,0.554140127388535,0.15414012738853503,0.2917197452229299,0.6419753086419753,0.08024691358024691,0.2777777777777778
1,8,2,5,1,1,1,1,14,22,29,1,0,0,1,1,0,19,0,0,6,9,5,12.0,0,0,6,10,4,11.2,0,8.9,1.4,3.51,Graduate,0.8333333333333334,0.6666666666666666,-0.8000000000000007,0.16666666666666663,0.0,0,0,-4.950831679723404,0.22566371681415928,0.18584070796460178,0.588495575221239,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,7,1,1,1,1,28,5,6,0,0,0,1,1,0,18,0,0,5,6,5,16.2,0,0,5,8,5,16.0,0,8.9,1.4,3.51,Graduate,1.0,1.0,-0.1999999999999993,0.0,0.0,0,0,2.6619059637089855,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,14,1,17,0,9,1,10,10,10,10,0,0,0,1,1,0,28,0,7,13,13,7,10.285714285714286,0,5,11,13,5,10.6,0,10.8,1.4,1.74,Dropout,0.5384615384615384,0.45454545454545453,0.31428571428571317,0.46153846153846156,0.5384615384615384,0,1,-6.101530328630439,0.5074626865671642,0.20149253731343283,0.291044776119403,0.3685897435897436,0.2403846153846154,0.391025641025641,0.5777777777777777,0.13333333333333333,0.28888888888888886
1,1,2,7,1,1,1,13,14,10,10,1,0,0,1,1,0,18,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Enrolled,0.0,0.0,0.0,1.0,0.0,0,0,-1.1522888216373666,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,11,1,1,1,1,28,10,10,1,0,0,1,1,1,20,0,0,6,7,6,13.571428571428571,0,0,6,8,6,13.166666666666666,0,8.9,1.4,3.51,Graduate,1.0,1.0,-0.4047619047619051,0.0,0.0,0,0,3.5334259365350817,0.38095238095238093,0.1626984126984127,0.45634920634920634,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,8,1,1,1,4,3,4,4,0,0,0,1,1,0,18,0,0,6,7,6,14.285714285714286,0,0,6,9,6,14.857142857142858,0,11.1,0.6,2.02,Graduate,1.0,1.0,0.5714285714285712,0.0,0.0,0,0,-16.338175033341194,0.5531914893617021,0.14893617021276595,0.2978723404255319,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,3,9,1,1,1,1,1,4,4,1,0,0,1,1,0,19,0,0,5,7,5,10.2,0,0,5,6,4,10.5,0,12.4,0.5,1.79,Graduate,1.0,0.8,0.3000000000000007,0.0,0.0,0,0,-19.655237821257952,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,13,1,12,1,1,1,13,14,10,10,0,0,1,1,1,0,24,0,0,8,16,2,10.25,1,0,8,16,2,10.25,1,12.7,3.7,-1.7,Dropout,0.25,0.25,0.0,0.75,0.0,0,1,-1.1522888216373666,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.44155844155844154,0.14285714285714285,0.4155844155844156,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,4,6,1,1,1,1,3,6,6,1,0,0,1,1,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,0.0,1.0,0.0,0,1,-17.638308752094048,0.26706231454005935,0.22255192878338279,0.5103857566765578,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,14,1,1,1,3,27,5,8,0,0,0,1,1,1,20,0,0,6,7,6,14.833333333333334,0,0,6,6,6,14.833333333333334,0,12.7,3.7,-1.7,Graduate,1.0,1.0,0.0,0.0,0.0,0,0,3.1497844548502236,0.35447761194029853,0.1791044776119403,0.4664179104477612,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,15,1,4,1,14,1,13,1,10,9,1,0,0,1,1,0,21,0,0,6,12,5,13.625,0,0,6,6,5,12.6,0,13.9,-0.3,0.79,Graduate,0.8333333333333334,0.8333333333333334,-1.0250000000000004,0.16666666666666663,0.0,0,1,-11.851806398026302,0.4095238095238095,0.1761904761904762,0.4142857142857143,0.29577464788732394,0.26291079812206575,0.4413145539906103,0.3150684931506849,0.2511415525114155,0.4337899543378995
2,1,1,13,1,1,1,13,14,31,29,0,0,1,1,1,0,24,0,0,7,7,7,12.271428571428572,0,0,8,10,7,13.657142857142857,0,10.8,1.4,1.74,Graduate,1.0,0.875,1.3857142857142843,0.0,0.0,0,1,2.70687804949657,0.38372093023255816,0.19767441860465115,0.4186046511627907,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,17,0,1,1,23,27,10,10,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0.0,0.0,1.0,0.0,0,1,15.07315308182682,0.5074626865671642,0.20149253731343283,0.291044776119403,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,6,9,1,1,1,22,28,10,10,1,0,1,0,1,0,19,0,0,5,8,4,12.5,0,0,5,9,5,10.5,0,8.9,1.4,3.51,Enrolled,0.8,1.0,-2.0,0.19999999999999996,0.0,1,0,15.327614418418161,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,3,0,1,1,3,14,5,8,0,0,0,1,1,0,39,0,3,9,10,9,13.22222222222222,0,2,7,8,7,13.142857142857142,0,8.9,1.4,3.51,Graduate,1.0,1.0,-0.0793650793650773,0.0,0.3333333333333333,0,1,-7.45937721914583,0.3302325581395349,0.09767441860465116,0.5720930232558139,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,12,1,1,1,1,1,13,27,10,10,0,0,0,1,1,0,25,0,0,7,13,2,15.0,0,0,7,12,2,11.5,0,12.4,0.5,1.79,Dropout,0.2857142857142857,0.2857142857142857,-3.5,0.7142857142857143,0.0,0,1,9.456872852358682,0.6666666666666666,0.25,0.08333333333333333,0.554140127388535,0.15414012738853503,0.2917197452229299,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,4,1,2,1,3,1,1,2,10,3,0,0,0,0,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.0,0.0,0.0,0.0,0.0,0,0,-18.317388728207202,0.3813953488372093,0.17209302325581396,0.44651162790697674,0.6115107913669064,0.050359712230215826,0.3381294964028777,0.5952380952380952,0.031746031746031744,0.373015873015873
1,14,1,5,1,1,1,1,2,10,3,0,0,0,1,1,0,19,0,6,12,12,12,13.166666666666666,0,6,12,12,12,13.0,0,10.8,1.4,1.74,Graduate,1.0,1.0,-0.16666666666666607,0.0,0.5,0,0,-18.317388728207202,0.22566371681415928,0.18584070796460178,0.588495575221239,0.3685897435897436,0.2403846153846154,0.391025641025641,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,9,1,15,1,1,1,23,27,10,9,0,0,0,1,1,1,21,0,0,6,8,5,13.833333333333334,0,0,6,6,4,14.0,0,13.9,-0.3,0.79,Graduate,0.8333333333333334,0.6666666666666666,0.16666666666666607,0.16666666666666663,0.0,0,1,14.982797179433934,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.3629032258064516,0.12903225806451613,0.5080645161290323,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,4,1,17,0,15,1,1,3,5,3,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,0.0,0.0,0.0,1.0,0.0,0,1,-18.011395731923606,0.5074626865671642,0.20149253731343283,0.291044776119403,0.6115107913669064,0.050359712230215826,0.3381294964028777,0.35,0.15,0.5
1,1,3,9,1,1,1,1,1,6,4,1,0,0,1,1,0,19,0,0,5,6,0,0.0,0,0,5,6,0,0.0,0,7.6,2.6,0.32,Enrolled,0.0,0.0,0.0,1.0,0.0,0,0,-19.451199275956128,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,3,12,1,1,1,3,1,3,8,1,0,0,1,1,0,18,0,0,8,8,7,13.154285714285717,0,0,8,8,7,13.154285714285717,0,10.8,1.4,1.74,Enrolled,0.875,0.875,0.0,0.125,0.0,0,0,-18.272577438443705,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,4,1,14,1,3,1,16,27,4,4,1,0,0,1,1,0,27,0,7,12,12,9,12.333333333333334,0,6,11,11,6,13.166666666666666,0,9.4,-0.8,-3.12,Dropout,0.75,0.5454545454545454,0.8333333333333321,0.25,0.5833333333333334,0,1,9.98750587093635,0.35447761194029853,0.1791044776119403,0.4664179104477612,0.6115107913669064,0.050359712230215826,0.3381294964028777,0.5952380952380952,0.031746031746031744,0.373015873015873
1,1,3,15,1,1,1,13,28,9,4,1,0,1,1,1,0,18,0,0,6,6,6,13.0,0,0,6,7,5,11.8,0,12.7,3.7,-1.7,Dropout,1.0,0.8333333333333334,-1.1999999999999993,0.0,0.0,0,0,9.628807524888632,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,8,1,1,1,2,3,10,2,0,0,0,1,1,0,19,0,0,5,14,2,11.5,2,0,5,8,5,11.4,3,9.4,-0.8,-3.12,Enrolled,0.4,1.0,-0.09999999999999964,0.6,0.0,0,0,-17.03002724811511,0.5531914893617021,0.14893617021276595,0.2978723404255319,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,15,1,4,1,14,1,13,28,10,11,0,0,0,1,1,0,19,0,0,6,15,3,13.25,0,0,6,9,1,12.0,0,13.9,-0.3,0.79,Dropout,0.5,0.16666666666666666,-1.25,0.5,0.0,0,0,10.363318114289722,0.4095238095238095,0.1761904761904762,0.4142857142857143,0.29577464788732394,0.26291079812206575,0.4413145539906103,0.3150684931506849,0.2511415525114155,0.4337899543378995
1,15,1,4,1,14,1,13,1,2,2,0,0,0,1,1,0,22,0,0,6,12,3,13.333333333333334,0,0,6,12,3,12.75,0,15.5,2.8,-4.06,Enrolled,0.5,0.5,-0.5833333333333339,0.5,0.0,0,1,-13.300451895983784,0.4095238095238095,0.1761904761904762,0.4142857142857143,0.29577464788732394,0.26291079812206575,0.4413145539906103,0.3150684931506849,0.2511415525114155,0.4337899543378995
1,7,2,10,1,1,1,13,28,5,6,1,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,12.166666666666666,0,10.8,1.4,1.74,Graduate,1.0,1.0,-1.333333333333334,0.0,0.0,0,0,9.401442239070747,0.18309859154929578,0.11830985915492957,0.6985915492957746,0.13157894736842105,0.21052631578947367,0.6578947368421053,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,7,4,15,1,1,1,22,27,10,4,1,0,0,1,0,1,18,0,0,6,7,6,12.666666666666666,0,0,6,8,5,12.8,0,10.8,1.4,1.74,Graduate,1.0,0.8333333333333334,0.13333333333333464,0.0,0.0,0,0,13.96938964452271,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.13157894736842105,0.21052631578947367,0.6578947368421053,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,14,1,9,1,1,1,4,14,3,2,0,0,0,1,0,0,23,0,7,11,18,11,15.090909090909092,1,2,6,7,6,14.5,0,9.4,-0.8,-3.12,Dropout,1.0,1.0,-0.5909090909090917,0.0,0.6363636363636364,0,1,-7.64392315585814,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.3685897435897436,0.2403846153846154,0.391025641025641,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,9,4,2,1,1,1,1,4,10,6,1,0,1,0,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,0.0,0.0,0.0,0.0,0.0,1,0,-16.41414230195224,0.3813953488372093,0.17209302325581396,0.44651162790697674,0.3629032258064516,0.12903225806451613,0.5080645161290323,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,3,15,1,1,1,2,1,4,4,1,0,0,1,1,0,18,0,0,6,7,6,13.166666666666666,0,0,6,7,6,12.666666666666666,0,16.2,0.3,-0.92,Graduate,1.0,1.0,-0.5,0.0,0.0,0,0,-19.09360979831114,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,4,15,1,1,1,13,14,10,8,1,0,0,1,1,0,18,0,0,6,6,6,12.833333333333334,0,0,6,8,6,12.833333333333334,0,12.4,0.5,1.79,Graduate,1.0,1.0,0.0,0.0,0.0,0,0,-1.3330006264231322,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,3,7,1,1,1,1,14,20,44,1,0,0,1,1,0,18,0,0,5,7,5,11.8,0,0,5,9,3,12.0,0,8.9,1.4,3.51,Enrolled,1.0,0.6,0.1999999999999993,0.0,0.0,0,0,-3.7995316891319852,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,2,15,1,1,1,13,1,10,10,1,0,0,1,1,0,20,0,0,6,6,6,11.833333333333334,0,0,6,6,6,12.166666666666666,0,12.7,3.7,-1.7,Graduate,1.0,1.0,0.33333333333333215,0.0,0.0,0,0,-11.761450495633419,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,3,15,1,1,1,3,1,3,5,1,0,0,1,1,0,20,0,0,6,6,5,12.8,0,0,6,11,3,12.75,0,15.5,2.8,-4.06,Graduate,0.8333333333333334,0.5,-0.05000000000000071,0.16666666666666663,0.0,0,0,-18.543645145622357,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,15,1,5,1,14,1,1,1,5,5,0,0,0,1,1,0,21,0,2,7,7,5,11.8,0,5,9,9,5,11.0,0,12.4,0.5,1.79,Dropout,0.7142857142857143,0.5555555555555556,-0.8000000000000007,0.2857142857142857,0.2857142857142857,0,1,-19.462862646214155,0.22566371681415928,0.18584070796460178,0.588495575221239,0.29577464788732394,0.26291079812206575,0.4413145539906103,0.3150684931506849,0.2511415525114155,0.4337899543378995
1,14,1,2,1,1,1,13,14,10,5,0,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Enrolled,0.0,0.0,0.0,0.0,0.0,0,1,-1.6040683336017842,0.3813953488372093,0.17209302325581396,0.44651162790697674,0.3685897435897436,0.2403846153846154,0.391025641025641,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,7,1,1,1,13,1,6,5,1,0,0,1,1,0,20,0,0,5,7,5,15.8,0,0,5,7,5,14.571428571428571,0,11.1,0.6,2.02,Dropout,1.0,1.0,-1.2285714285714295,0.0,0.0,0,0,-12.621307098201484,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,2,1,1,1,1,27,10,10,0,0,1,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled,0.0,0.0,0.0,0.0,0.0,0,0,2.7173365769969244,0.3813953488372093,0.17209302325581396,0.44651162790697674,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,15,1,7,1,14,1,23,14,10,6,1,0,0,1,1,0,19,0,0,5,9,2,12.5,0,0,5,10,3,11.6,0,12.4,0.5,1.79,Enrolled,0.4,0.6,-0.9000000000000004,0.6,0.0,0,0,4.1025677982592335,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.29577464788732394,0.26291079812206575,0.4413145539906103,0.3150684931506849,0.2511415525114155,0.4337899543378995
1,8,1,14,1,1,1,1,1,5,5,1,0,0,1,1,0,20,0,0,6,9,6,14.666666666666666,0,0,6,7,6,13.857142857142858,0,8.9,1.4,3.51,Graduate,1.0,1.0,-0.8095238095238084,0.0,0.0,0,0,-19.462862646214155,0.35447761194029853,0.1791044776119403,0.4664179104477612,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,15,1,6,1,14,1,13,27,6,8,1,0,0,1,1,0,19,0,2,6,10,4,12.5,0,1,6,16,2,12.0,0,12.4,0.5,1.79,Dropout,0.6666666666666666,0.3333333333333333,-0.5,0.33333333333333337,0.3333333333333333,0,0,8.868083956969269,0.26706231454005935,0.22255192878338279,0.5103857566765578,0.29577464788732394,0.26291079812206575,0.4413145539906103,0.3150684931506849,0.2511415525114155,0.4337899543378995
1,1,1,7,1,1,1,1,10,4,4,1,0,0,1,1,0,19,0,0,5,7,3,12.0,0,0,6,10,2,10.5,0,11.1,0.6,2.02,Dropout,0.6,0.3333333333333333,-1.5,0.4,0.0,0,0,-12.310433585414533,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,6,1,7,1,1,14,2,2,3,3,0,0,1,1,1,0,24,1,2,8,8,7,13.142857142857142,0,1,6,8,6,11.833333333333334,0,8.9,1.4,3.51,Enrolled,0.875,1.0,-1.3095238095238084,0.125,0.25,0,1,-18.469895613816774,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.16666666666666666,0.3333333333333333,0.5,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,14,1,1,1,13,1,6,5,0,0,1,1,1,0,18,0,0,6,6,3,12.666666666666666,0,0,6,11,4,11.142857142857142,0,10.8,1.4,1.74,Dropout,0.5,0.6666666666666666,-1.5238095238095237,0.5,0.0,0,0,-12.621307098201484,0.35447761194029853,0.1791044776119403,0.4664179104477612,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,7,1,1,1,13,14,10,9,0,0,0,0,1,1,18,0,0,5,6,5,15.0,0,0,5,6,5,14.2,0,8.9,1.4,3.51,Enrolled,1.0,1.0,-0.8000000000000007,0.0,0.0,0,0,-1.242644724030253,0.5411764705882353,0.3764705882352941,0.08235294117647059,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,10,1,1,1,13,28,10,8,1,0,1,1,0,0,18,0,0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51,Dropout,0.8333333333333334,0.8333333333333334,-1.799999999999999,0.16666666666666663,0.0,0,0,10.092250407111077,0.18309859154929578,0.11830985915492957,0.6985915492957746,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,5,15,1,1,1,1,1,8,8,1,0,0,1,0,0,18,0,0,6,6,6,12.5,0,0,6,6,6,13.833333333333334,0,8.9,1.4,3.51,Graduate,1.0,1.0,1.333333333333334,0.0,0.0,0,0,-18.88573712108277,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,10,1,1,1,13,27,10,10,1,0,0,1,0,1,21,0,0,6,7,6,13.333333333333334,0,0,6,7,6,13.5,0,12.4,0.5,1.79,Graduate,1.0,1.0,0.16666666666666607,0.0,0.0,0,1,9.456872852358682,0.18309859154929578,0.11830985915492957,0.6985915492957746,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,6,1,6,1,1,14,22,27,10,10,0,0,0,1,0,0,18,1,0,6,13,4,12.25,0,0,6,15,5,11.0,0,11.1,0.6,2.02,Dropout,0.6666666666666666,0.8333333333333334,-1.25,0.33333333333333337,0.0,0,0,14.511525058880007,0.26706231454005935,0.22255192878338279,0.5103857566765578,0.16666666666666666,0.3333333333333333,0.5,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,12,1,1,1,1,14,4,4,1,0,0,1,0,1,18,0,0,7,7,7,15.101428571428572,0,0,8,8,8,16.09375,0,11.1,0.6,2.02,Graduate,1.0,1.0,0.9923214285714277,0.0,0.0,0,0,-9.0460761472619,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,2,10,1,1,1,13,27,10,10,1,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,16.0,0,10.8,1.4,1.74,Graduate,1.0,1.0,2.833333333333334,0.0,0.0,0,0,9.456872852358682,0.18309859154929578,0.11830985915492957,0.6985915492957746,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,9,6,3,0,1,1,3,14,3,5,1,0,0,1,0,0,23,0,0,6,8,4,11.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,0.6666666666666666,0.0,-11.0,0.33333333333333337,0.0,0,1,-7.934483471626304,0.3302325581395349,0.09767441860465116,0.5720930232558139,0.3629032258064516,0.12903225806451613,0.5080645161290323,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,2,9,1,1,1,3,14,3,5,1,0,0,1,0,0,21,0,0,5,9,3,11.666666666666666,0,0,5,9,4,11.75,0,8.9,1.4,3.51,Graduate,0.6,0.8,0.08333333333333393,0.4,0.0,0,1,-7.934483471626304,0.3526315789473684,0.28421052631578947,0.3631578947368421,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,10,1,1,1,13,28,8,6,0,0,0,1,0,0,20,0,0,6,13,1,10.0,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,Enrolled,0.16666666666666666,0.16666666666666666,3.0,0.8333333333333334,0.0,0,0,9.707500057023484,0.18309859154929578,0.11830985915492957,0.6985915492957746,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,8,1,3,0,1,1,19,24,1,1,1,0,0,1,0,0,26,0,4,7,15,7,11.571428571428571,0,2,6,14,2,11.0,0,7.6,2.6,0.32,Dropout,1.0,0.3333333333333333,-0.5714285714285712,0.0,0.5714285714285714,0,1,8.646996336030934,0.3302325581395349,0.09767441860465116,0.5720930232558139,0.29357798165137616,0.1823394495412844,0.5240825688073395,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,6,15,1,1,1,1,14,5,5,1,0,0,1,0,1,18,0,0,6,6,6,12.166666666666666,0,0,6,10,5,11.2,0,7.6,2.6,0.32,Enrolled,1.0,0.8333333333333334,-0.9666666666666668,0.0,0.0,0,0,-8.853700972218105,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,2,1,1,1,3,27,10,10,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0.0,0.0,0.0,0.0,0,0,3.8405926228905507,0.3813953488372093,0.17209302325581396,0.44651162790697674,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,1,14,1,1,1,13,14,10,9,0,0,0,0,0,1,19,0,0,6,6,6,13.833333333333334,0,0,6,7,6,14.285714285714286,0,8.9,1.4,3.51,Graduate,1.0,1.0,0.45238095238095255,0.0,0.0,0,0,-1.242644724030253,0.35447761194029853,0.1791044776119403,0.4664179104477612,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,3,12,1,1,1,13,1,10,4,1,0,0,1,0,1,20,0,0,7,10,6,12.357142857142858,0,0,8,9,7,13.0,0,13.9,-0.3,0.79,Graduate,0.8571428571428571,0.875,0.6428571428571423,0.1428571428571429,0.0,0,0,-12.303585909990717,0.15404699738903394,0.13054830287206268,0.7154046997389034,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
1,1,3,15,1,1,1,23,14,8,8,1,0,1,0,0,0,19,0,0,6,7,6,12.166666666666666,0,0,6,10,2,10.333333333333334,0,16.2,0.3,-0.92,Dropout,1.0,0.3333333333333333,-1.8333333333333321,0.0,0.0,1,0,4.079241057743175,0.30513595166163143,0.1027190332326284,0.5921450151057401,0.20199063231850117,0.1756440281030445,0.6223653395784543,0.2900188323917137,0.18778584880279794,0.5221953188054883
